	PC.636	PC.481	PC.354	PC.635	PC.593	PC.356	PC.355	PC.607	PC.634
PC.636	0.0	0.56699630137	0.64178369863	0.332645342466	0.346136917808	0.54210390411	0.467723630137	0.412936575342	0.236103972603
PC.481	0.56699630137	0.0	0.187260273973	0.39776739726	0.419713356164	0.175811164384	0.220506643836	0.373744383562	0.499635479452
PC.354	0.64178369863	0.187260273973	0.0	0.479597808219	0.485280342466	0.175006917808	0.265819931507	0.462970547945	0.58524739726
PC.635	0.332645342466	0.39776739726	0.479597808219	0.0	0.300850616438	0.376976780822	0.345520205479	0.217248219178	0.271413835616
PC.593	0.346136917808	0.419713356164	0.485280342466	0.300850616438	0.0	0.401361232877	0.389558356164	0.255794863014	0.354327191781
PC.356	0.54210390411	0.175811164384	0.175006917808	0.376976780822	0.401361232877	0.0	0.201413013699	0.362405410959	0.492743630137
PC.355	0.467723630137	0.220506643836	0.265819931507	0.345520205479	0.389558356164	0.201413013699	0.0	0.362142945205	0.417962534247
PC.607	0.412936575342	0.373744383562	0.462970547945	0.217248219178	0.255794863014	0.362405410959	0.362142945205	0.0	0.376420410959
PC.634	0.236103972603	0.499635479452	0.58524739726	0.271413835616	0.354327191781	0.492743630137	0.417962534247	0.376420410959	0.0
