#	sequences per sample	iteration	Feces150	Feces171	Feces235	Feces238	Feces240	Feces241	Feces242	Feces243	Feces244	Feces245	Feces246	Feces247	Feces248	Feces249	Feces250	Feces251	Feces252	Feces288	Feces294	Feces309	Feces314	Feces32	Feces352	Feces386	Feces45	Feces501	Feces54	Feces599	Feces641	Feces659
alpha_rarefaction_340_5.txt	340	5	14.8699	15.94406	16.72939	16.87253	14.14384	14.58266	15.38349	15.22249	14.67117	17.1548	16.59714	15.7068	12.29722	17.3115	16.06354	14.17449	7.91288	15.4908	16.01429	17.09381	15.25269	15.50565	16.6262	14.59715	16.3726	13.27364	13.05781	14.56909	12.35443	16.43027
alpha_rarefaction_340_6.txt	340	6	13.27338	14.24291	17.20846	16.89449	15.58168	13.41328	14.6445	16.50025	15.10389	15.29409	14.67576	15.19812	13.01547	18.32103	16.47425	13.783	8.80823	16.33074	15.7504	16.31591	15.6433	16.94003	16.49807	15.2627	16.53906	13.85337	14.36352	15.88072	13.30193	15.22165
alpha_rarefaction_340_7.txt	340	7	12.88605	15.03896	16.0561	16.93626	15.71003	15.51877	13.37448	16.61752	14.82258	15.46554	17.06813	15.21135	12.09848	17.196	15.98381	14.24187	7.7085	16.33609	14.86318	15.96166	15.96475	16.29079	15.32702	15.35237	16.91912	14.02928	13.12966	14.90784	12.3831	15.50854
alpha_rarefaction_340_8.txt	340	8	13.01217	14.49326	17.11876	15.85283	14.56162	14.98023	13.68517	16.5788	14.4401	16.11394	15.64511	14.81789	12.83309	17.58779	15.88196	16.29126	8.47905	15.04266	14.80481	18.1433	13.99011	16.33279	15.30205	15.08637	16.00023	15.93018	14.47046	14.90478	12.54268	15.33077
alpha_rarefaction_340_9.txt	340	9	12.83038	14.64813	17.38117	15.69427	15.41822	14.19407	14.58407	16.16048	15.15567	15.44456	14.45891	14.49362	12.68867	17.64865	17.21746	13.00345	8.35836	15.51575	14.3221	17.23248	15.67002	16.13428	14.99416	14.85616	15.82617	14.65917	14.13341	14.39091	11.68779	16.93794
alpha_rarefaction_670_0.txt	670	0	18.61461	18.64067	21.67184	21.89618	20.16466	19.28916	18.10457	23.14117	20.50158	22.41822	20.99794	21.10902	16.29829	22.87526	22.98871	20.53581	11.39052	20.79586	20.98906	23.31589	20.4129	21.22627	22.09063	19.60449	22.75279	17.20322	18.76367	19.31395	18.34427	21.75965
alpha_rarefaction_670_1.txt	670	1	19.68682	20.2454	22.34264	22.57022	19.5561	20.85072	18.24219	21.88828	21.08418	23.19038	20.43828	19.58605	15.71911	24.37116	22.4813	19.62168	12.06723	20.60113	20.73676	23.32857	21.02546	22.11275	20.39539	21.03151	20.87405	18.21466	19.85485	18.94957	18.90875	21.08804
alpha_rarefaction_670_2.txt	670	2	18.48982	20.12558	22.52122	21.63777	20.88938	20.54095	18.32326	22.86462	21.49453	20.65851	20.52484	20.60244	16.26967	21.22127	22.44776	20.64501	11.71529	20.65013	20.14126	23.6938	19.22356	20.57894	21.2679	21.14634	20.40738	18.4704	19.47165	19.38558	17.59187	22.55236
alpha_rarefaction_670_3.txt	670	3	20.37671	18.56144	21.70185	22.87113	20.45848	19.90953	18.48578	22.17506	21.65691	21.99923	19.60894	21.27956	17.23508	23.4151	22.34909	19.85647	11.282	21.22385	20.36473	23.76427	20.0133	21.45555	20.94958	19.98571	19.68326	18.93581	19.7585	18.75983	17.25214	22.47625
alpha_rarefaction_670_4.txt	670	4	20.2864	19.50116	22.9447	22.50613	19.64128	20.79412	18.87589	22.18276	22.24762	22.16971	21.41525	21.51185	16.20717	22.97041	22.48623	20.14512	11.48069	22.22041	20.95361	22.52417	21.19163	19.98208	21.27344	19.90357	20.87717	17.9406	17.88387	18.37395	17.70324	21.34561
