	PC.636	PC.481	PC.354	PC.635	PC.593	PC.356	PC.355	PC.607	PC.634
PC.636	0.0	0.568433002516	0.643781285622	0.336817417724	0.343514380222	0.547936689796	0.471053129252	0.415539108798	0.241052912925
PC.481	0.568433002516	0.0	0.188453375602	0.393717425028	0.421793937667	0.172027606393	0.219745447768	0.373653453158	0.496093975342
PC.354	0.643781285622	0.188453375602	0.0	0.476443310811	0.488036102394	0.169749707207	0.266120435282	0.462898619173	0.582122400901
PC.635	0.336817417724	0.393717425028	0.476443310811	0.0	0.303972006167	0.374773958559	0.343574350984	0.216036839289	0.264585468468
PC.593	0.343514380222	0.421793937667	0.488036102394	0.303972006167	0.0	0.40772462953	0.393069728348	0.261009328859	0.346425504698
PC.356	0.547936689796	0.172027606393	0.169749707207	0.374773958559	0.40772462953	0.0	0.202099321088	0.367628335123	0.4914288
PC.355	0.471053129252	0.219745447768	0.266120435282	0.343574350984	0.393069728348	0.202099321088	0.0	0.364744198055	0.416079794558
PC.607	0.415539108798	0.373653453158	0.462898619173	0.216036839289	0.261009328859	0.367628335123	0.364744198055	0.0	0.371168730649
PC.634	0.241052912925	0.496093975342	0.582122400901	0.264585468468	0.346425504698	0.4914288	0.416079794558	0.371168730649	0.0
